company,source,ticker,created_datetime,sentiment_label,bert_text,lda_text
chipotle,stocktwits,CMG,2026-04-29T20:08:07Z,,$CMG This will crash at ER. No idea why I won’t sell right now. I will kick myself after,crash idea why won sell right now kick myself after
chipotle,stocktwits,CMG,2026-04-29T20:05:16Z,,$CMG Maybe the drop the last week will set the bar low?,maybe drop last week set bar low
chipotle,stocktwits,CMG,2026-04-29T20:03:41Z,,$CMG I know I should sell because this will get destroyed by the earnings report… but I won’t.,know sell because destroyed earnings report won
chipotle,stocktwits,CMG,2026-04-29T20:00:42Z,,$CMG ready to be fucked for the 3rd quarter in a row,ready fucked quarter row
chipotle,stocktwits,CMG,2026-04-29T19:56:38Z,,$CMG IDK yall…i think she rises after earnings reports today. yall sure you’re bearish?,idk yall rises after earnings reports today yall sure bearish
chipotle,stocktwits,CMG,2026-04-29T19:38:42Z,,"$CMG – PRE EARNING FLOW 🚨 PRE EARNING FLOW: 🔴 Bearish – heavy put dominance (91%) SHORT DATED FLOW: 📉 05/01 puts → earnings downside bets NET PREMIUM: 🟢 +$128K (small, mixed) EXPECTED MOVE: 📊 ~$2–$4 EXPECTED REV &amp; EPS (QoQ): 📈 Rev: $3.07B est vs $2.98B prev 📉 EPS: $0.24 est vs $0.25 prev NOTABLE FLOW: ⚠️ $30–32 puts (05/01) heavy sweeps/blocks ⚠️ Minor call activity (July $35)",pre earning flow pre earning flow bearish heavy put dominance short dated flow puts earnings downside bets net premium small mixed expected move expected rev amp eps qoq rev est prev eps est prev notable flow puts heavy sweeps blocks minor call activity july
chipotle,stocktwits,CMG,2026-04-29T19:36:47Z,,$CMG you know it’s a true pos when the stock is down 10% in a week before earnings are even out,know true pos down week before earnings out
chipotle,stocktwits,CMG,2026-04-29T19:23:35Z,,$CMG markets are ripping again and this is nose diving ..didn’t even go up one penny when index gained 0.5%,markets ripping again nose diving didn penny index gained
chipotle,stocktwits,CMG,2026-04-29T19:18:26Z,,Know everyone is waiting for cheesecake factory pyb so here it is : 🤭🫡😁 $CAKE 56s or $69s $CVNA $330 or 450 $ALGN 150 or 210 $CMG 29s-$30 or 36s $EBAY 92s or 110-112s,know everyone waiting cheesecake factory pyb here
chipotle,stocktwits,CMG,2026-04-29T18:56:40Z,,$CMG I have 550 shares and will reduce to 200 at the end of session. Not gonna risk it.,reduce end session gonna risk
chipotle,stocktwits,CMG,2026-04-29T18:55:51Z,Bearish,"$CMG Somce new CEO BoatWrong arrived , no one single good ER. Meanwhile, Brian went to $SBUX and is thriving there . It is so hard to believe that with all the resources available to use , Mr. BoatWrong cannot deliver good metrics. Tourism plunged 15% YOY and less immigrants to eat at stores. As a result , I am bearish for today’s ER . Teaching the clowns at $BYND how to use fact and not FUD in there bearish notes . 🤧",somce new ceo boatwrong arrived single good meanwhile brian went thriving hard believe all resources available use boatwrong cannot deliver good metrics tourism plunged yoy less immigrants eat stores result bearish today teaching clowns how use fact fud bearish notes
chipotle,stocktwits,CMG,2026-04-29T18:51:57Z,,"$CMG only another hour or so before earnings. Wishful thinking but SBUX finally had a solid quarter which reported yesterday. Only negative with that is their CEO Brian Nichols, isn’t with us anymore. I’ll tell you what, I listen to him this morning on Bloomberg and boy is he energetic, concise, knowledgeable and credible!",only another hour before earnings wishful thinking finally solid quarter reported yesterday only negative ceo brian nichols isn anymore tell listen him morning bloomberg boy energetic concise knowledgeable credible
chipotle,stocktwits,CMG,2026-04-29T18:27:35Z,,"$CMG $ALGN $CAKE $TDOC $MAT Some notable companies reporting after the market close, with earnings consensus estimates: - Alphabet (GOOGL), consensus $2.63 - Microsoft (MSFT), consensus $4.05 - Amazon (AMZN), consensus $1.63 - Meta (META), consensus $6.67 - Kla Corp. (KLAC), consensus $9.17 - Qualcomm (QCOM), consensus $2.56 - Equinix (EQIX), consensus $4.31 - Carvana (CVNA), consensus $1.58 - O&#39;Reilly Automotive (ORLY), consensus 70c - Ford (F), consensus 18c... eBay (EBAY), consensus $1.58 - Chipotle (CMG), consensus 24c - Align (ALGN), consensus $2.30 - Cheesecake Factory (CAKE), consensus $1.01 - Teladoc (TDOC), consensus (34c) - Mattel (MAT), consensus (21c) .",some notable companies reporting after close earnings consensus estimates alphabet googl consensus microsoft msft consensus amazon amzn consensus meta meta consensus kla corp klac consensus qualcomm qcom consensus equinix eqix consensus carvana cvna consensus reilly automotive orly consensus ford consensus ebay ebay consensus consensus align algn consensus cheesecake factory cake consensus teladoc tdoc consensus mattel mat consensus
chipotle,stocktwits,CMG,2026-04-29T18:20:19Z,,"$CMG Chipotle options imply 8.4% move in share price post-earnings Pre-earnings options volume in Chipotle is 1.4x normal with puts leading calls 4:3. Implied volatility suggests the market is anticipating a move near 8.4%, or $2.74, after results are released. Median move over the past eight quarters is 4.4%.",options imply move price post earnings pre earnings options volume normal puts leading calls implied volatility suggests anticipating move near after results released median move over past eight quarters
chipotle,stocktwits,CMG,2026-04-29T18:17:27Z,,$CMG anyone has any idea about this earnings today? Calls or Put? Casino again,anyone any idea about earnings today calls put casino again
chipotle,stocktwits,CMG,2026-04-29T18:12:11Z,,"$CMG when was the last Green Day? Stock is in this endless downward trend…they have the worst ceo in history…no wonder why it drops daily. Not even an er bump. If a miracle happens and they beat the earnings and say stock gains 20% (I sad a miracle), stock worn even back to where it was just last week",last green day endless downward trend worst ceo history wonder why drops daily bump miracle happens beat earnings say gains sad miracle worn back last week
chipotle,stocktwits,CMG,2026-04-29T17:53:27Z,,$CMG puts or calls? What’s the sentiment for earnings. I think we drop. Let me your predictions please,puts calls sentiment earnings drop let predictions please
chipotle,stocktwits,CMG,2026-04-29T17:00:45Z,,"Chipotle $CMG reports after the bell today. Wall Street is looking for a softer quarter, but analysts still expect steady revenue growth. Some also note that Chipotle has beaten estimates in each of the past four quarters, keeping expectations cautiously optimistic. Check what Fly KPIs trends are signaling for Chipotle. Sign up with thefly.com to see the news, before it’s news. #FlyKPIs #NewsBeforeItsNews",reports after bell today wall street looking softer quarter analysts expect steady revenue growth some note beaten estimates each past four quarters keeping expectations cautiously optimistic check fly kpis trends signaling sign thefly com see news before news flykpis newsbeforeitsnews
chipotle,stocktwits,CMG,2026-04-29T16:12:03Z,Bullish,$CMG I don&#39;t think the 30 to $28 support area will break but I am expecting earnings to be lousy because people are trying to save money. Eating out is usually the first place to cut back on. Still bullish here long-term,don support area break expecting earnings lousy because trying save money eating out usually first place cut back bullish here long term
chipotle,stocktwits,CMG,2026-04-29T15:30:26Z,,$CMG $30 after earnings? IV crush and options toasting whatever happens,after earnings crush options toasting whatever happens
chipotle,stocktwits,CMG,2026-04-29T15:24:54Z,Bullish,$CAVA looks very similar to $CMG back in the day. Looking for double by September here 👀,looks similar back day looking double september here
chipotle,stocktwits,CMG,2026-04-29T14:53:12Z,,"I picked a good day to work on my baseball blog, $INTC on a ripper. Its nice to be on the sidelines today watching the tape. I recently read one of Jack Schwager&#39;s books, &quot;Unkown Market Wizards,&quot; one of the traits that most of the global macro traders seem to share is that most of their gains for the year are realized on a small percentage of their trades. As a scalper, that is less likely. You could catch a nice move but you should have it racked by EOD. There is a store of energy, mental and physical, that is needed to trade actively. If your battery is low, you need to take a day or two off and recharge. Managing stress is very important to maintaining composure and making good decisions under fire. Im off today, working on the baseball blog, watching my board. Back tomorrow. $CMG earnings on Friday. All-In short at $34.96 in my TA/FA account.",picked good day work baseball blog ripper nice sidelines today watching tape recently read jack schwager books quot unkown wizards quot traits global macro traders seem gains year realized small percentage trades scalper less likely catch nice move racked eod store energy mental physical needed trade actively battery low need take day off recharge managing stress important maintaining composure making good decisions under fire off today working baseball blog watching board back tomorrow earnings friday all short account
chipotle,stocktwits,CMG,2026-04-29T14:44:22Z,,$CMG Chipotle $CVNA Carvana $QCOM Qualcomm Earnings afterhours as well with $AMZN Amazon $MSFT Microsoft META GOOGL Ford Motor,carvana qualcomm earnings afterhours well amazon microsoft meta googl ford motor
chipotle,stocktwits,CMG,2026-04-29T14:16:50Z,,Largest PUT OI Increases $CMG $WBD $NU $NOK $GSK,largest put increases
chipotle,stocktwits,CMG,2026-04-29T13:50:52Z,,CNBC Jim Cramer said $CMG turnaround is working but can&#39;t happen overnight!,cnbc jim cramer said turnaround working happen overnight
chipotle,stocktwits,CMG,2026-04-29T13:49:42Z,,$CMG 7 down day in a row.,down day row
chipotle,stocktwits,CMG,2026-04-29T13:39:07Z,Bearish,Entering $CMG puts Selling this week,entering puts selling week
chipotle,stocktwits,CMG,2026-04-29T12:36:19Z,Bullish,$NDLS So undervalued this makretcap could be at 150M$ easily.. $MCD $BYND $CMG $RRGB,undervalued makretcap easily
chipotle,stocktwits,CMG,2026-04-29T12:03:21Z,,$CMG $MSFT Good luck for todays earnings. Long on both.✅️💯,good luck todays earnings long both
chipotle,stocktwits,CMG,2026-04-29T10:53:43Z,,$CMG is now as accessible reach as $MCD and $SBUX if not more in some areas. Good taste and quality usually creates long lines during lunch and evening hours. Inflation keeps rising the cost of their menu like these names but ppl keep buying it regardless they need em.,now accessible reach some areas good taste quality usually creates long lines during lunch evening hours inflation keeps rising cost menu these names ppl keep buying regardless need
chipotle,stocktwits,CMG,2026-04-28T20:51:49Z,,$CMG they really hate this stock Huh. Such a. Pos,hate huh such pos
chipotle,stocktwits,CMG,2026-04-28T20:36:05Z,,$CMG HAS HUGE PUT VOLUME!,huge put volume
chipotle,stocktwits,CMG,2026-04-28T20:23:06Z,Bearish,"$CMG bro its like 10 for a fat burrito where i live, thats to expensive for you???? Im sorry to hear that",bro fat burrito live thats expensive sorry hear
chipotle,stocktwits,CMG,2026-04-28T20:13:43Z,,$CMG they wish they were texmex but just gona let you guys know. You want the real thing you have to visit the yehaww state itself,wish texmex gona let guys know want real visit yehaww state itself
chipotle,stocktwits,CMG,2026-04-28T20:10:14Z,,$CMG i can pay but they cut cost and ruined it. Got a bowl yesterday. Double protein. Had about 4 scraps of chicken 2 of steak and a million tomatos. Hard pass on going back.,pay cut cost ruined bowl yesterday double protein about scraps chicken steak million tomatos hard pass going back
